jj,amount,label
5.422,222.515,Individuals
6.701,336.382,Individuals
6.745,148.498,Individuals
0.744,3169.83,Individuals
359.679,2942.316,Individuals
6.715,164.925,Individuals
8.052,31739.023,Individuals
6.244,170.682,Individuals
6.678,151.003,Individuals
37.815,145.527,Individuals
7.087,725.387,Individuals
7.002,205.706,Individuals
11.047,21066.888,Individuals
7.912,150.31,Individuals
4.079,245.013,Individuals
10.442,147.624,Individuals
6.722,161.401,Individuals
40.33,167.53,Individuals
13.089,144.864,Individuals
6.524,144.35,Individuals
111.484,196.418,Individuals
24.185,43365.356,Individuals
3.688,147.711,Individuals
6.587,150.737,Individuals
7.184,153.967,Individuals
6.004,239.822,Individuals
101.676,3057.001,Individuals
13.847,961.901,Individuals
284.663,7817.564,Individuals
13.379,368.595,Individuals
7.937,151.239,Individuals
10.436,187.106,Individuals
4.118,143.389,Individuals
6.582,160.262,Individuals
6.812,199.459,Individuals
70.737,210.382,Individuals
55.01,2546.249,Individuals
7.771,147.106,Individuals
21.14,355.836,Individuals
7.602,153.975,Individuals
6.828,161.699,Individuals
416.621,3598.133,Individuals
42.794,150.228,Individuals
3.621,147.171,Individuals
30.092,273.118,Individuals
3.815,148.958,Individuals
14.937,174.608,Individuals
7.722,150.706,Individuals
28.497,166.39,Individuals
15.91,158.26,Individuals
6.016,147.172,Individuals
51.296,152.068,Individuals
878.701,4864.135,Individuals
3.493,105.703,Individuals
6.814,148.746,Individuals
6.988,147.515,Individuals
3.815,147.763,Individuals
17.934,94835.499,Individuals
28.386,87.712,Individuals
3.804,105.422,Individuals
3.682,100.494,Individuals
3.969,107.041,Individuals
7.046,2663.579,Individuals
6.734,488.946,Individuals
13.794,3170.534,Individuals
39.102,106.746,Individuals
9.474,534.335,Individuals
3.564,105.643,Individuals
3.507,105.698,Individuals
4.692,120.142,Individuals
5.2,231.403,Individuals
9.634,123.485,Individuals
4.789,135.334,Individuals
3.716,105.599,Individuals
612.068,4539.787,Individuals
6.656,167.477,Individuals
11.97,107.026,Individuals
5.685,112.596,Individuals
3.971,132.309,Individuals
3.668,154.464,Individuals
10.473,105.724,Individuals
3.473,113.375,Individuals
4.185,105.868,Individuals
5.305,135.023,Individuals
197.779,4429.43,Individuals
3.308,113.679,Individuals
40.102,111.258,Individuals
11.237,369.411,Individuals
6.1,106.787,Individuals
3.464,105.71,Individuals
16.071,190959.882,Individuals
3.969,132.308,Individuals
4.321,132.33,Individuals
3.296,114.948,Individuals
3.524,149.642,Individuals
6.437,84.24,Individuals
6.207,12122.826,Individuals
4.155,108.58,Individuals
10.394,113.439,Individuals
3.35,126.166,Individuals
9.819,415.751,Individuals
1111.216,8514.907,Individuals
14.465,109.172,Individuals
3.477,341.988,Individuals
7.612,240.231,Individuals
7.454,110.335,Individuals
12.683,162.188,Individuals
4.001,117.128,Individuals
19.386,1963.119,Individuals
3.923,142.57,Individuals
9.781,82.798,Individuals
7.517,127.178,Individuals
10.424,114.948,Individuals
10.346,109.878,Individuals
4.564,798.272,Individuals
4.092,179.726,Individuals
1.625,3843.729,Individuals
22.675,4716.924,Individuals
5.454,7295.034,Individuals
7.572,280.939,Individuals
3.842,117.991,Individuals
12.003,79987.522,Individuals
214.895,6308.232,Individuals
3.08,113.958,Individuals
43.686,1527.031,Individuals
3.596,114.95,Individuals
5.072,2422.658,Individuals
61.424,135.801,Individuals
10.751,145.144,Individuals
7.946,182.103,Individuals
10.262,18028.501,Individuals
10.776,154.895,Individuals
3.284,113.963,Individuals
327.87,2647.781,Individuals
3.325,183.046,Individuals
83.304,482.19,Individuals
11.231,173.933,Individuals
4.633,546.598,Individuals
4.348,128.388,Individuals
4.647,108.572,Individuals
10.936,113.963,Individuals
11.154,1039.204,Individuals
10.776,178.992,Individuals
11.033,153.447,Individuals
12.12,158.213,Individuals
11.174,67452.293,Individuals
53.987,117.378,Individuals
4.356,127.721,Individuals
3.061,128.997,Individuals
11.536,13221.453,Individuals
3.166,108.899,Individuals
43.314,105.12,Individuals
10.92,113.969,Individuals
11.185,35269.752,Individuals
155.415,2688.78,Individuals
5.784,3104.55,Individuals
5.171,108.318,Individuals
14.586,115.548,Individuals
9.888,117.782,Individuals
492.028,7189.799,Individuals
11.226,47183.234,Individuals
10.478,140.413,Individuals
10.872,119.514,Individuals
13.674,168.997,Individuals
670.169,6518.003,Individuals
3.767,121.84,Individuals
4.851,170.563,Individuals
27.906,2722225.831,Individuals
3.006,149.318,Individuals
8.184,506.37,Individuals
7.847,219.612,Individuals
10.797,97.347,Individuals
3.751,123.562,Individuals
8.988,129.839,Individuals
10.525,137.955,Individuals
181.072,5452.477,Individuals
8.921,128.263,Individuals
3.838,205.031,Individuals
9.657,1375.57,Individuals
5.074,283.281,Individuals
8.858,158.526,Individuals
6.125,570.455,Individuals
20.822,111.778,Individuals
3.291,239.264,Individuals
3.372,304.022,Individuals
27.765,267.481,Individuals
12.087,160.983,Individuals
394.541,5658.447,Individuals
487.004,5106.208,Individuals
55.624,1762.617,Individuals
9.009,122.063,Individuals
3.639,148.752,Individuals
2.576,213.646,Individuals
6.727,308.805,Individuals
26.677,117.916,Individuals
216.326,7130.036,Individuals
5.053,152.237,Individuals
20.641,152.406,Individuals
8.027,149.254,Individuals
12.082,161.306,Individuals
70.782,1923.178,Individuals
4.154,138.372,Individuals
7.451,147.481,Individuals
3.696,217.703,Individuals
8.085,149.917,Individuals
5.223,170.44,Individuals
3.738,148.74,Individuals
27.843,150.269,Individuals
3.098,437.529,Individuals
3.001,150.424,Individuals
6.266,148.583,Individuals
24.474,143.756,Individuals
4.341,147.076,Individuals
15.869,18426.522,Individuals
5.506,199.283,Individuals
3.442,144.766,Individuals
7.411,147.301,Individuals
15.796,115427.57,Individuals
4.088,147.758,Individuals
7.782,149.076,Individuals
13.343,135.13,Individuals
11.047,196719.931,Individuals
0.895,758.268,Individuals
4.305,7017.069,Individuals
3.104,147.258,Individuals
30.127,274823.155,Individuals
17.338,33318.841,Individuals
4.436,410.119,Individuals
4.006,147.925,Individuals
29.296,1595.615,Individuals
17.44,156460.023,Individuals
2.849,208.421,Individuals
7.758,438.799,Individuals
3.043,149.253,Individuals
0.891,779.307,Individuals
4.341,127.111,Individuals
25.86,107.091,Individuals
3.585,179.738,Individuals
6.144,195.948,Individuals
3.162,149.239,Individuals
8.432,19413.264,Individuals
237.829,6418.696,Individuals
7.324,138.983,Individuals
7.57,134.625,Individuals
7.762,149.832,Individuals
7.982,149.149,Individuals
175.713,3497.759,Individuals
17.726,1606.387,Individuals
10.808,216.456,Individuals
7.629,134.749,Individuals
23.94,26146.165,Individuals
16.763,14298.746,Individuals
34.243,106.481,Individuals
4.118,2639.609,Individuals
128.675,6846.754,Individuals
5.29,914.167,Individuals
35.823,154.135,Individuals
44.695,133.686,Individuals
7.952,149.362,Individuals
7.858,130.676,Individuals
12.905,137.304,Individuals
18.009,1105.362,Individuals
9.317,106946.701,Individuals
34.692,153.733,Individuals
7.911,142.019,Individuals
9.761,136.984,Individuals
7.671,25173.01,Individuals
6.45,231.782,Individuals
21.27,1777.585,Individuals
12.624,217.02,Individuals
6.935,8390.563,Individuals
11.664,130.43,Individuals
8.036,175.224,Individuals
9.827,107226.562,Individuals
5.905,1278.413,Individuals
10.153,132.72,Individuals
8.203,124.663,Individuals
34.953,221.69,Individuals
3.459,160.298,Individuals
0.875,68720.558,Individuals
7.404,154.756,Individuals
6.106,129.394,Individuals
8.525,213.083,Individuals
27.526,204.895,Individuals
11.565,288.807,Individuals
9.152,139.916,Individuals
11.888,121.543,Individuals
7.207,115.903,Individuals
74.035,2455.309,Individuals
7.403,124.557,Individuals
11.77,345.273,Individuals
5.601,129.671,Individuals
13.15,32067.179,Individuals
9.265,219.354,Individuals
6.834,9757.158,Individuals
6.987,264.102,Individuals
3.202,151.262,Individuals
3.563,183.597,Individuals
140.551,6412.598,Individuals
5.491,132.432,Individuals
6.699,130.23,Individuals
7.494,67639.275,Individuals
5.671,126.987,Individuals
5.72,132.683,Individuals
20.418,131.249,Individuals
80.284,134.444,Individuals
0.914,224343.635,Individuals
10.39,176.612,Individuals
3.263,149.273,Individuals
2.987,149.198,Individuals
193.841,5720.977,Individuals
5.478,132.399,Individuals
1176.276,6359.074,Individuals
6.747,131.308,Individuals
3.671,217.219,Individuals
5.495,250.208,Individuals
2.747,176.687,Individuals
6.175,153.234,Individuals
7.689,153.521,Individuals
4.272,3166.362,Individuals
28.981,189.965,Individuals
42.129,2428.444,Individuals
3.095,152.72,Individuals
3.183,149.114,Individuals
5.24,933.015,Individuals
27.966,681531.221,Individuals
7.706,166.744,Individuals
7.798,153.202,Individuals
6.825,160.245,Individuals
6.439,485.698,Individuals
6.618,155.123,Individuals
2.989,146.51,Individuals
5.362,903.641,Individuals
9.446,688.307,Individuals
10.539,1448.772,Individuals
3.474,215.165,Individuals
8.052,170.311,Individuals
7.467,140.878,Individuals
9.434,6238.797,Individuals
6.733,136563.942,Individuals
5.011,212.314,Individuals
2.988,149.166,Individuals
2.449,212.704,Individuals
9.734,148.844,Individuals
7.023,157.723,Individuals
2.6,193.446,Individuals
22.047,127.586,Individuals
7.469,140.806,Individuals
498.581,6246.947,Individuals
7.998,149.114,Individuals
3.398,190.994,Individuals
2.978,143.838,Individuals
7.583,148.808,Individuals
9.213,156.874,Individuals
3.009,149.882,Individuals
3.513,154.954,Individuals
44.389,143.928,Individuals
7.403,132.292,Individuals
7.88,143.818,Individuals
35.497,151.263,Individuals
20.583,106.752,Individuals
2.983,143.858,Individuals
2.43,339.617,Individuals
7.519,138.59,Individuals
4.252,209.258,Individuals
11.46,133.594,Individuals
11.766,2004.747,Individuals
5.855,192.223,Individuals
2.67,1427.034,Individuals
4.472,160.762,Individuals
4.104,138.009,Individuals
7.397,203.959,Individuals
119.268,3723.747,Individuals
3.215,144.267,Individuals
7.92,143.257,Individuals
11.506,137.421,Individuals
3.752,328.021,Individuals
3.032,143.888,Individuals
7.992,606.054,Individuals
4.11,592.207,Individuals
4.315,239.312,Individuals
5.784,3457.214,Individuals
163.271,5800.84,Individuals
192.351,7075.062,Individuals
2.97,154.071,Individuals
7.963,78722.468,Individuals
4.018,126.574,Individuals
8.377,142.257,Individuals
6.11,129.985,Individuals
8.034,332.482,Individuals
3.306,394.947,Individuals
8.141,606.033,Individuals
22.591,189.45,Individuals
12.968,853.273,Individuals
4.602,68736.686,Individuals
3.229,151.385,Individuals
10.543,173.129,Individuals
3.455,223.004,Individuals
4.027,126.781,Individuals
12.565,93305.18,Individuals
3.533,127.522,Individuals
3.832,242.412,Individuals
5.718,144.045,Individuals
11.953,141.56,Individuals
7.125,126.684,Individuals
2.816,307.993,Individuals
197.539,6157.768,Individuals
16.769,150.066,Individuals
2.649,216.861,Individuals
9.471,113739.262,Individuals
4.036,199.271,Individuals
14.83,220615.582,Individuals
2.978,143.715,Individuals
4.524,155.812,Individuals
3.866,145.685,Individuals
5.599,143.763,Individuals
92.986,3788.55,Individuals
14.61,144.271,Individuals
4.324,10173.501,Individuals
8.485,207.358,Individuals
3.232,419.15,Individuals
7.61,170.359,Individuals
5.602,142.269,Individuals
3.277,322.453,Individuals
2.955,142.642,Individuals
44.168,150.466,Individuals
17.392,164786.191,Individuals
26.277,272.677,Individuals
7.177,12067.744,Individuals
3.599,142.947,Individuals
15.135,138.475,Individuals
14.575,141.49,Individuals
6.851,882.203,Individuals
13.681,251047.294,Individuals
3.029,4485.684,Individuals
4.248,235.997,Individuals
211.251,6061.296,Individuals
7.303,28493.523,Individuals
10.356,127.885,Individuals
4.67,144.748,Individuals
4.393,194.629,Individuals
42.5,147.318,Individuals
41.124,154.382,Individuals
7.448,180.631,Individuals
11.222,107.751,Individuals
5.657,130.291,Individuals
15.225,142.411,Individuals
14.482,22423.392,Individuals
13.731,179645.949,Individuals
5.545,2159.096,Individuals
669.265,7865.602,Individuals
7.887,39393.845,Individuals
7.223,141.267,Individuals
8.641,126.161,Individuals
112.426,426.338,Individuals
17.524,9405.235,Individuals
342.329,2984.917,Individuals
18.197,48613.761,Individuals
15.589,243.279,Individuals
19.077,143.131,Individuals
10.595,39220.536,Individuals
7.933,144.578,Individuals
5.185,121.289,Individuals
3.257,221.02,Individuals
8.387,37036.482,Individuals
10.783,114.677,Individuals
5.369,175.954,Individuals
9.497,236255.875,Individuals
14.352,126.781,Individuals
3.328,142.752,Individuals
9.603,32676.675,Individuals
6.253,18543.638,Individuals
2.957,143.719,Individuals
58.953,122.222,Individuals
17.44,135.448,Individuals
8.748,270.925,Individuals
14.571,9734.669,Individuals
7.71,140.481,Individuals
7.335,140.731,Individuals
8.596,142.522,Individuals
7.4,141.503,Individuals
9.439,144.423,Individuals
3.379,143.728,Individuals
11.248,34020.149,Individuals
143.764,2624.566,Individuals
9.171,218767.579,Individuals
10.702,350.159,Individuals
7.889,146.52,Individuals
65.095,1556.381,Individuals
14.393,124.529,Individuals
11.703,116.521,Individuals
15.614,144.832,Individuals
3.158,141.668,Individuals
6.649,650.829,Individuals
36.915,7699.715,Individuals
3.178,146.398,Individuals
2.9,142.599,Individuals
4.732,146.696,Individuals
24.846,112.635,Individuals
9.377,167.01,Individuals
12.487,114.877,Individuals
8.974,114.619,Individuals
5.39,6289.148,Individuals
11.405,82408.741,Individuals
0.869,1158610.083,Individuals
3.256,142.248,Individuals
5.823,137.02,Individuals
3.092,465.54,Individuals
2.898,142.631,Individuals
0.879,85529.425,Individuals
0.787,10874.103,Individuals
27.418,121.333,Individuals
5.462,140.005,Individuals
4.525,236.77,Individuals
4.229,165.796,Individuals
2.858,143.027,Individuals
7.601,148.878,Individuals
5.312,112.673,Individuals
3.403,547.48,Individuals
3.07,144.667,Individuals
5.224,141.792,Individuals
8.025,143.106,Individuals
8.9,127.736,Individuals
2.833,193.335,Individuals
2.864,143.989,Individuals
2.386,788.092,Individuals
42.143,108.116,Individuals
30.238,120.919,Individuals
2.982,143.513,Individuals
2.971,143.229,Individuals
7.612,210201.244,Individuals
7.682,13509.646,Individuals
6.889,178.603,Individuals
13.333,144.027,Individuals
141.747,1658.202,Individuals
3.043,6773.632,Individuals
4.315,134.619,Individuals
3.208,196.677,Individuals
127.833,2129.453,Individuals
11.284,166.329,Individuals
3.283,137.062,Individuals
13.644,143.798,Individuals
13.72,135.346,Individuals
7.484,144.569,Individuals
23.196,201272.17,Individuals
2.458,2844.442,Individuals
3.357,572.386,Individuals
7.511,148.222,Individuals
3.165,14055.078,Individuals
20.108,129.626,Individuals
7.926,1536.42,Individuals
32.548,142.508,Individuals
21.696,182.205,Individuals
11.137,146.164,Individuals
272.01,4135.713,Individuals
2.845,143.529,Individuals
26.981,113.014,Individuals
3.47,2392.824,Individuals
13.219,129.869,Individuals
21.239,139.027,Individuals
21.019,155.97,Individuals
10.925,307.969,Individuals
67.568,134.17,Individuals
9.966,19394.263,Individuals
5.925,465.355,Individuals
25.348,114.74,Individuals
3.354,196.139,Individuals
33.714,151.72,Individuals
4.623,143.554,Individuals
7.71,130.631,Individuals
3.91,236.968,Individuals
25.143,110.976,Individuals
27.972,6831.928,Individuals
3.98,178.21,Individuals
3.306,236.346,Individuals
7.213,6771.361,Individuals
3.508,392.357,Individuals
7.303,199.848,Individuals
35.176,149.296,Individuals
5.242,279.274,Individuals
4.719,153.59,Individuals
12.042,100226.077,Individuals
35.721,155.344,Individuals
47.96,152.775,Individuals
6.068,3474.057,Individuals
7.279,145.601,Individuals
11.702,169.906,Individuals
8.078,153.289,Individuals
3.788,507.433,Individuals
7.924,167.396,Individuals
12.467,3875.383,Individuals
3.166,142.931,Individuals
7.068,293.926,Individuals
2.939,143.056,Individuals
3.045,143.8,Individuals
18.986,125.851,Individuals
45.94,196.017,Individuals
7.655,648.835,Individuals
24.023,145.127,Individuals
11.936,122.482,Individuals
7.579,143.529,Individuals
54.844,156.115,Individuals
3.703,169.954,Individuals
14.14,141.644,Individuals
7.407,136.116,Individuals
7.845,143.555,Individuals
3.647,136.602,Individuals
9.637,174.427,Individuals
19.17,123.916,Individuals
3.356,185.875,Individuals
4.643,229.24,Individuals
7.846,143.529,Individuals
7.77,221.761,Individuals
3.684,142.904,Individuals
7.368,122.432,Individuals
4.249,163.354,Individuals
461.067,3397.461,Individuals
13.597,146.097,Individuals
2.908,145.261,Individuals
4.611,141.753,Individuals
2.841,147.604,Individuals
7.608,138.299,Individuals
3.143,193.149,Individuals
7.869,162.446,Individuals
64.474,977.23,Individuals
9.173,122.181,Individuals
9.707,125.064,Individuals
3.124,291.887,Individuals
2.955,147.611,Individuals
4.569,141.69,Individuals
3.07,144.117,Individuals
3.402,250.684,Individuals
159.098,2488.463,Individuals
22.22,128.821,Individuals
