jj,amount,label
23.76,319.6,Individuals
3.45,301.92,Individuals
4.1,2951.39,Individuals
10.25,23444.11,Individuals
16.19,1345.18,Individuals
2.35,407,Individuals
2.5,859.39,Individuals
3.35,1280.28,Individuals
5.69,291.47,Individuals
2.42,877.49,Individuals
10.88,238.98,Individuals
733.18,5664.94,Individuals
5.94,2129.95,Individuals
4.95,3018.16,Individuals
744.96,5843.32,Individuals
5.26,292.89,Individuals
0.79,1422.8,Individuals
9.54,726.36,Individuals
2.19,461.21,Individuals
2.21,296.13,Individuals
257.18,7417.24,Individuals
22.58,330.59,Individuals
193.97,3515.19,Individuals
7.08,855.99,Individuals
3.29,1019.89,Individuals
5.96,211.49,Individuals
546.59,5609.92,Individuals
1.76,951.14,Individuals
36.16,1712.13,Individuals
83.74,2334.84,Individuals
10.2,90751.09,Individuals
2.54,236.08,Individuals
1.94,4357.92,Individuals
101.85,4152.18,Individuals
6.2,457.61,Individuals
248.78,3508.33,Individuals
3.37,883.84,Individuals
809.9,7625.28,Individuals
1.99,16050.54,Individuals
5.83,217.4,Individuals
3.46,299.02,Individuals
1.95,2000.8,Individuals
5.09,870.55,Individuals
422.74,5562,Individuals
106.66,7533.89,Individuals
717.88,7457.14,Individuals
30.77,1255.69,Individuals
711.92,9145.18,Individuals
10.58,462,Individuals
9.01,273.27,Individuals
17.97,877.14,Individuals
108.82,11749.76,Individuals
35.26,63178.01,Individuals
2.72,253.73,Individuals
7.18,1029,Individuals
8.7,385.74,Individuals
3.18,224.78,Individuals
187.48,9155.46,Individuals
4.47,10070.76,Individuals
7.34,1663.6,Individuals
4.77,1102.14,Individuals
3.73,311.39,Individuals
2.31,1238.47,Individuals
9.02,165.38,Individuals
679.63,4963.14,Individuals
12.6,302948.82,Individuals
13.2,265.21,Individuals
17.04,1182.09,Individuals
10.43,702.83,Individuals
8.31,217.64,Individuals
1.63,230.16,Individuals
7.24,174.19,Individuals
9.92,613.75,Individuals
9.66,528.74,Individuals
18.61,586.26,Individuals
18.51,114862.5,Individuals
3.67,6861.04,Individuals
12.21,1011.79,Individuals
2.02,884.05,Individuals
4.69,235.37,Individuals
4.18,1065.15,Individuals
82.28,5310.03,Individuals
7.23,245.6,Individuals
3.39,307.19,Individuals
2.67,11240.67,Individuals
10.79,181.65,Individuals
3.26,275.58,Individuals
3.11,686.37,Individuals
4.61,245.73,Individuals
782.16,8956.04,Individuals
3.83,877.8,Individuals
3.66,87829.78,Individuals
12.19,2628.57,Individuals
2.12,187.53,Individuals
9.94,155029.16,Individuals
226.26,118.77,Individuals
2.75,344.56,Individuals
2.62,765.41,Individuals
7.09,5569.08,Individuals
12.57,1353.12,Individuals
1.71,281.97,Individuals
11.51,987,Individuals
3.39,1786.49,Individuals
133.06,5036.89,Individuals
84.53,8550.74,Individuals
79.71,2338.18,Individuals
2.76,280.62,Individuals
2.01,187.23,Individuals
9.8,10309.95,Individuals
10.08,31396.75,Individuals
23.45,107841.78,Individuals
6.83,1163.1,Individuals
8.76,25667.66,Individuals
3.34,3517.49,Individuals
3.11,449.96,Individuals
5.59,4730.32,Individuals
3.45,681.09,Individuals
11.6,349.78,Individuals
408.96,4087.01,Individuals
564.22,4811.92,Individuals
151.16,3309.44,Individuals
7.59,3837.42,Individuals
0.81,5351.13,Individuals
7.2,2694.58,Individuals
14.79,1589.12,Individuals
12.81,553.97,Individuals
193.54,2775.01,Individuals
2.5,871.07,Individuals
6.81,600.83,Individuals
9.49,1004.93,Individuals
3.43,1541.11,Individuals
12.97,432.28,Individuals
194.82,2434.39,Individuals
2.31,6262.34,Individuals
6.68,9898.08,Individuals
6.2,290.29,Individuals
2.01,162.09,Individuals
3.25,1866.08,Individuals
3.42,256.96,Individuals
10.3,1960211.38,Individuals
2.26,555.6,Individuals
12.88,437.74,Individuals
447.78,4293.22,Individuals
7.21,461055.67,Individuals
10.86,175.24,Individuals
9.17,18532,Individuals
3.12,991.26,Individuals
10.39,661.85,Individuals
3.83,42599.03,Individuals
915.24,7065.78,Individuals
8.29,205.48,Individuals
16.85,1165.8,Individuals
211.17,1802.55,Individuals
70.83,97.77,Individuals
725.82,7969.99,Individuals
4.92,187.15,Individuals
3.28,5284.77,Individuals
70.69,9263.47,Individuals
14.09,269.55,Individuals
7.17,1859.54,Individuals
9,12179.99,Individuals
320.76,2095.83,Individuals
14.31,2426.28,Individuals
7.68,278.28,Individuals
2.25,555.52,Individuals
2.33,384.96,Individuals
7.06,186.73,Individuals
10.26,7245.87,Individuals
2.53,508.7,Individuals
4.47,13472.84,Individuals
2.53,510.69,Individuals
0.96,214.08,Individuals
89.86,1929.21,Individuals
10.56,558.14,Individuals
14.13,810.9,Individuals
14.86,29117.49,Individuals
6.27,2059.46,Individuals
2.48,215.11,Individuals
4.01,2842.58,Individuals
116.99,4279.93,Individuals
2.55,3860.95,Individuals
3.16,736.61,Individuals
2.19,739.94,Individuals
2.41,931.08,Individuals
3.21,5703.32,Individuals
7.18,12166.51,Individuals
7.72,283.33,Individuals
6.83,270.58,Individuals
713.73,12139.22,Individuals
9.9,175.83,Individuals
6.01,1375.28,Individuals
739.07,101.36,Individuals
338.07,3863.97,Individuals
309.26,6843.38,Individuals
17.53,770726.52,Individuals
180.11,23641.41,Individuals
1.1,120612.15,Individuals
6.06,31441.47,Individuals
10.52,51810.67,Individuals
22.03,840232.11,Individuals
135.47,27727.26,Individuals
12.77,313993.58,Individuals
77.59,910732.33,Individuals
255.54,27352.07,Individuals
17.91,6949.06,Individuals
35.11,6908.58,Individuals
73.79,6798.52,Individuals
9.33,54806.9,Individuals
135.11,27403.35,Individuals
42.16,28899.11,Individuals
74,37389.6,Individuals
50.23,3488.8,Individuals
38.46,1288665.05,Individuals
73.86,6773.75,Individuals
38.28,1928.41,Individuals
50.41,8020.68,Individuals
28.22,7479.85,Individuals
41.34,3123.61,Individuals
13.73,7520.02,Individuals
51.44,1373.53,Individuals
80.59,1391.44,Individuals
0.91,6880.68,Individuals
66.79,1423.03,Individuals
20.56,5115.85,Individuals
17.54,3052.6,Individuals
14.38,16319.77,Individuals
68.64,3287.39,Individuals
9.15,1421.44,Individuals
15.91,1003.05,Individuals
0.93,2787.95,Individuals
1.36,31357.25,Individuals
17.33,2014.02,Individuals
60.62,1374.3,Individuals
19.94,4114.22,Individuals
28.45,1299.31,Individuals
15.45,842.53,Individuals
28.98,663.82,Individuals
20.12,658.05,Individuals
11.12,3152.01,Individuals
17.95,1563.51,Individuals
6.6,2127.34,Individuals
8.03,399.48,Individuals
346.98,6973.38,Individuals
27.42,685.38,Individuals
18.49,1057.69,Individuals
17.6,349669.76,Individuals
0.93,12687.04,Individuals
9.86,306.1,Individuals
99.2,3320.83,Individuals
11.41,342.19,Individuals
14.05,344.57,Individuals
12.12,338.64,Individuals
8.2,2969.08,Individuals
6.15,639.7,Individuals
2.66,798.93,Individuals
46,3436.65,Individuals
10.32,354.35,Individuals
8.96,311.38,Individuals
11.14,394.89,Individuals
10.92,759.86,Individuals
25.05,1684.11,Individuals
266.44,8936.09,Individuals
11.58,307,Individuals
9.41,309.5,Individuals
5.09,1792.57,Individuals
9.11,313.77,Individuals
7.41,285.94,Individuals
14.44,268.95,Individuals
3.74,333.9,Individuals
38.81,8513.58,Individuals
10.86,295.2,Individuals
9.49,302.2,Individuals
6.15,274.6,Individuals
8.77,349.01,Individuals
14.5,301.19,Individuals
14.65,277.01,Individuals
113.34,8305.75,Individuals
14.42,263.09,Individuals
10.44,384.06,Individuals
111.48,9090.99,Individuals
14.52,260.77,Individuals
14.35,263.56,Individuals
6.13,299.26,Individuals
13.87,301.43,Individuals
5.41,304.86,Individuals
14.63,343.37,Individuals
14.49,223.56,Individuals
4.07,356.87,Individuals
14.08,1658.3,Individuals
14.53,260.79,Individuals
2.92,410.57,Individuals
9.22,398.39,Individuals
10.37,18520.82,Individuals
11.67,241.96,Individuals
6.62,405.3,Individuals
11.23,233.78,Individuals
11.77,1022.64,Individuals
14.07,227.79,Individuals
4.06,297.2,Individuals
10.57,231.02,Individuals
11.55,13041.35,Individuals
14.44,289.46,Individuals
11.84,245,Individuals
9.06,220.79,Individuals
14.25,247.77,Individuals
9.61,238.94,Individuals
9.19,199.49,Individuals
14.29,817.84,Individuals
11.08,244.17,Individuals
11.18,231.03,Individuals
21,923.75,Individuals
20.45,290.74,Individuals
15.04,8078.12,Individuals
12.42,6355.3,Individuals
13.84,297.04,Individuals
14.85,219.35,Individuals
14.92,285.9,Individuals
9.46,258.55,Individuals
9.37,471.18,Individuals
6.91,216.07,Individuals
85.04,15316.46,Individuals
7.43,1736.68,Individuals
15.83,390870.15,Individuals
3.21,911.35,Individuals
9.63,247.03,Individuals
21.05,5980.65,Individuals
20.4,258.64,Individuals
994.08,7891.58,Individuals
20.97,398.09,Individuals
17.72,44242.13,Individuals
13.92,168.34,Individuals
110.52,15291.44,Individuals
19.58,405.69,Individuals
20.78,1167.97,Individuals
7.51,283.84,Individuals
3.32,293.52,Individuals
391.1,2301.27,Individuals
6.83,3348.48,Individuals
14.88,1033.5,Individuals
20.02,5607.8,Individuals
20.99,10774.96,Individuals
20.73,351.54,Individuals
957.95,8495.42,Individuals
7.28,1494.44,Individuals
9.43,693.82,Individuals
86.79,199565.77,Individuals
250.52,4358.27,Individuals
16.75,16078.93,Individuals
9.92,195.94,Individuals
6.85,28607.56,Individuals
19.41,5534.19,Individuals
19.22,81620.14,Individuals
10.13,879.16,Individuals
15.07,2705.22,Individuals
19.91,2365.93,Individuals
3.33,760.42,Individuals
11.15,863.12,Individuals
8.08,1862.43,Individuals
16.17,896.99,Individuals
7.37,1186.21,Individuals
19.7,13032.43,Individuals
20.62,757.66,Individuals
16.61,7322.45,Individuals
131.51,6013.97,Individuals
7.78,59788.1,Individuals
20.31,677118.19,Individuals
20.72,269.22,Individuals
32.8,944.07,Individuals
20.78,371.93,Individuals
317.89,5949.58,Individuals
18.25,14306.36,Individuals
15.85,14318.06,Individuals
6.97,614.49,Individuals
11.01,180.03,Individuals
19.36,294125.46,Individuals
49.15,1972.96,Individuals
11.03,11425.37,Individuals
303.36,4839.07,Individuals
6.06,208.55,Individuals
19.18,7071.83,Individuals
656.57,7530.42,Individuals
8.64,191.85,Individuals
401.22,8092.32,Individuals
9.81,182.56,Individuals
453.09,5245.07,Individuals
167.88,4529.41,Individuals
336.64,9653.78,Individuals
8.3,1332.56,Individuals
22.14,2853.44,Individuals
11.34,671.16,Individuals
18.68,158.82,Individuals
11.21,1133.17,Individuals
18.41,423.65,Individuals
11.15,6583.5,Individuals
237.79,7994.33,Individuals
81.85,1373,Individuals
363.29,7697.44,Individuals
49.81,14530.16,Individuals
11.03,3387.59,Individuals
22.1,336.73,Individuals
13.19,6565.08,Individuals
484.04,7999.9,Individuals
11.59,268.82,Individuals
14.39,186.66,Individuals
407.04,7104.77,Individuals
9.72,1960.7,Individuals
28.45,922.35,Individuals
17.43,659.85,Individuals
16.84,201.9,Individuals
14.84,59309.13,Individuals
244.22,4257.38,Individuals
11.71,535.98,Individuals
100.04,1253.41,Individuals
36.8,493.16,Individuals
414.83,8610.59,Individuals
17.16,1368.23,Individuals
281.63,2870.95,Individuals
11.71,4172.64,Individuals
7.96,482.18,Individuals
436.42,8403.87,Individuals
17.06,805.23,Individuals
13.66,188662.85,Individuals
14.74,482.57,Individuals
17.13,410.61,Individuals
16.88,185.57,Individuals
438.92,3477.02,Individuals
490.64,4737,Individuals
703.45,1976.86,Individuals
891.34,7659.03,Individuals
6.79,206.83,Individuals
10.25,181.86,Individuals
7.61,376.36,Individuals
8.3,9785.11,Individuals
384.84,6349.89,Individuals
15.01,1590.76,Individuals
4.66,207.85,Individuals
7.56,263.92,Individuals
5.36,877.87,Individuals
7.71,2107.8,Individuals
7.91,766.97,Individuals
7.44,298.34,Individuals
17.42,1789.22,Individuals
555.82,3092.24,Individuals
878.78,5011.31,Individuals
520.34,8869.12,Individuals
241.28,3442.92,Individuals
300.76,4130.59,Individuals
15.35,185.45,Individuals
10.41,278.29,Individuals
305.15,5007.23,Individuals
27.37,1231.3,Individuals
380.85,7239.82,Individuals
362.6,3573.63,Individuals
69.47,6833.45,Individuals
17.77,829.64,Individuals
21.1,367.18,Individuals
13.24,122.47,Individuals
37.81,1038.12,Individuals
22.95,474.56,Individuals
32.71,6253.25,Individuals
27.95,64.6,Individuals
20.38,718.89,Individuals
18.32,70.11,Individuals
304.06,3947.06,Individuals
346.7,8310.62,Individuals
371.31,5978.06,Individuals
17.8,216.3,Individuals
21.52,85.72,Individuals
24.43,70.65,Individuals
15.15,78.72,Individuals
18.17,203.99,Individuals
26.43,78.79,Individuals
17.52,75.41,Individuals
17.45,75.77,Individuals
21.23,101.87,Individuals
19.22,80.05,Individuals
20.02,83.07,Individuals
22.85,63.66,Individuals
26.97,78.93,Individuals
17.9,6311.75,Individuals
15.86,5548.7,Individuals
26.68,20668.3,Individuals
18.13,78.61,Individuals
20.61,82.21,Individuals
709.91,3984.24,Individuals
435.65,5907.45,Individuals
17.21,86.22,Individuals
19.23,218.62,Individuals
311.83,7256.5,Individuals
13.95,659.58,Individuals
85.17,7010.28,Individuals
12.65,6182.73,Individuals
16.39,82.47,Individuals
13.2,82.1,Individuals
17.5,556.75,Individuals
14.89,98.15,Individuals
24.84,2597.66,Individuals
14.91,169.31,Individuals
14.96,93.36,Individuals
14.12,2949.22,Individuals
10.8,195.15,Individuals
12.41,457.71,Individuals
19.6,78.54,Individuals
14.73,633.09,Individuals
28.5,1878.38,Individuals
29.37,1496.46,Individuals
20.37,79.6,Individuals
16.24,2931.47,Individuals
13.18,187.09,Individuals
13.51,29478.7,Individuals
17.62,90.5,Individuals
37.96,2141.19,Individuals
46.26,7248.61,Individuals
12.47,233.13,Individuals
24.12,20885.01,Individuals
16.13,231.49,Individuals
17.72,86.3,Individuals
25.95,138685.32,Individuals
15.61,269.67,Individuals
14.48,541.51,Individuals
7.36,221.4,Individuals
2.8,810.4,Individuals
23.98,12023.31,Individuals
52.87,3266.49,Individuals
19.97,605.99,Individuals
15.28,6292.88,Individuals
22,249.96,Individuals
14.46,348.87,Individuals
14.58,769.76,Individuals
21.99,276.48,Individuals
17.36,93.57,Individuals
14.47,84.86,Individuals
19.94,73.42,Individuals
13.92,6324.05,Individuals
12.36,169.17,Individuals
14.75,85.32,Individuals
17.56,2110.18,Individuals
15.49,76.76,Individuals
14.87,81.56,Individuals
15.32,94.54,Individuals
13.87,93.21,Individuals
40.28,2150.69,Individuals
46.14,2033.66,Individuals
18.21,3512.61,Individuals
15.24,81.61,Individuals
14.87,81.55,Individuals
96.91,5060.12,Individuals
15.68,7628.62,Individuals
6.89,177.97,Individuals
13.15,7542.74,Individuals
8.33,249.16,Individuals
16.88,602.16,Individuals
33.83,3855.75,Individuals
14.28,87.68,Individuals
14.05,85.54,Individuals
34.36,4359.69,Individuals
54.5,4177.35,Individuals
10357.59,61.19,Individuals
1244.17,117.2,Individuals
14.04,85.55,Individuals
61.77,9290.89,Individuals
22.39,623.63,Individuals
14.12,274.53,Individuals
64.64,5069.91,Individuals
14.85,79.78,Individuals
14.58,269.75,Individuals
21.23,246.68,Individuals
14.47,225.31,Individuals
11.73,461.56,Individuals
10.63,5388.2,Individuals
15.41,99.55,Individuals
5.98,499.49,Individuals
181.05,78.48,Individuals
14.53,730.59,Individuals
15.19,196.46,Individuals
46.05,4162.93,Individuals
14.59,180.68,Individuals
11.13,468.17,Individuals
14.65,5429.08,Individuals
63.35,5494.95,Individuals
14.46,6491.9,Individuals
14.54,6595.58,Individuals
11.67,8659.37,Individuals
15.22,7791.66,Individuals
14.65,5428.99,Individuals
15,10273.14,Individuals
13.18,2225.33,Individuals
12.35,94.93,Individuals
14.82,9558.42,Individuals
14.58,476.85,Individuals
14.45,699.79,Individuals
15.6,12449.63,Individuals
15.86,9935.04,Individuals
16.53,9801.75,Individuals
11.14,316.14,Individuals
12.59,95.71,Individuals
0.98,253887.02,Individuals
15.11,151162.13,Individuals
16.14,552.42,Individuals
28.87,313612.88,Individuals
56.38,6460.82,Individuals
12.77,17729.17,Individuals
11.35,8642.19,Individuals
2.99,629.1,Individuals
48.5,2781.6,Individuals
14.98,746.35,Individuals
14.54,60988.01,Individuals
14.66,81.36,Individuals
14.46,909.74,Individuals
14.31,87.49,Individuals
14.07,101.94,Individuals
14.41,16223.03,Individuals
10.84,385.35,Individuals
15.63,233.46,Individuals
948.13,2096.3,Individuals
12.88,94.39,Individuals
16.21,189.51,Individuals
14.18,407.72,Individuals
14.54,190.35,Individuals
10.5,365.54,Individuals
14.67,8631.6,Individuals
216.74,6913.14,Individuals
22.69,83758.14,Individuals
55.99,4453.88,Individuals
13.21,110.19,Individuals
26.37,1651.17,Individuals
13.7,293.34,Individuals
16.17,19484.43,Individuals
47.9,2673.13,Individuals
54.81,7773.6,Individuals
21.49,1295.83,Individuals
14.26,116.07,Individuals
14.97,3357.41,Individuals
14.47,114.51,Individuals
44.66,8890.35,Individuals
21.32,1577.63,Individuals
41.87,7369.58,Individuals
14.43,663.95,Individuals
37.97,1986.88,Individuals
10.21,1879.94,Individuals
13.2,436.75,Individuals
3.27,485.85,Individuals
14.14,267.03,Individuals
65.96,5747.32,Individuals
16.29,710.77,Individuals
64.34,7231.82,Individuals
18.3,277.36,Individuals
13.05,94.43,Individuals
14.39,264.96,Individuals
5.06,11312.09,Individuals
15.38,91.69,Individuals
0.98,30969.74,Individuals
48.09,2498.19,Individuals
10.58,17707.45,Individuals
13.27,179.99,Individuals
18.3,93100.73,Individuals
20.07,3236.99,Individuals
11.84,299.7,Individuals
51.63,6042.21,Individuals
14.41,367.9,Individuals
14.41,381.87,Individuals
54.54,170,Individuals
6.41,1803.04,Individuals
12.93,3579.37,Individuals
5.28,710.71,Individuals
24.43,67458.95,Individuals
14.69,109.94,Individuals
10.46,1743.2,Individuals
33.16,1724.7,Individuals
17.37,170.07,Individuals
39.64,3027.91,Individuals
18.1,95.27,Individuals
14.18,820.68,Individuals
8.02,694.87,Individuals
15.67,18857.88,Individuals
35.08,1513.93,Individuals
8.53,112,Individuals
14.58,261.85,Individuals
14.64,2216.75,Individuals
77.69,7971,Individuals
11.93,518.14,Individuals
237.74,7694.78,Individuals
11.2,90.58,Individuals
10.64,1621.97,Individuals
14.7,247.79,Individuals
14.01,297.87,Individuals
51.92,9131.28,Individuals
11.12,91.28,Individuals
13.82,82.27,Individuals
48.24,4112.2,Individuals
7.9,4603.42,Individuals
8.99,1570.9,Individuals
7.81,506.55,Individuals
7.43,2159.75,Individuals
7.75,174,Individuals
16.6,4901,Individuals
8.36,1138.95,Individuals
102.7,7542.77,Individuals
8.04,833.69,Individuals
10.16,9033.94,Individuals
8.06,263.64,Individuals
8.44,1560.77,Individuals
8.26,295.59,Individuals
132.65,2731.72,Individuals
8.1,306.8,Individuals
22.8,1801.86,Individuals
661.74,8768.55,Individuals
10.29,1231.2,Individuals
13.96,96242.5,Individuals
12.83,21430.56,Individuals
7.83,14888.57,Individuals
7.52,4852.93,Individuals
13.56,2855155.02,Individuals
9.99,17962.97,Individuals
5.26,12040.12,Individuals
138.9,4291.73,Individuals
9.01,5566.26,Individuals
8.61,123977.44,Individuals
7.27,215.82,Individuals
16.57,95,Individuals
8.51,799.26,Individuals
8.95,68608.55,Individuals
22.79,99.6,Individuals
588.26,7073.45,Individuals
0.9,941.37,Individuals
0.97,915.31,Individuals
7.68,27922.88,Individuals
9.82,9046.41,Individuals
7.73,5939.47,Individuals
12.48,17683.07,Individuals
1.32,255.3,Individuals
8.49,229.41,Individuals
15.21,908.08,Individuals
8.02,573.97,Individuals
7.97,587.11,Individuals
7.39,1310.53,Individuals
4.75,97.24,Individuals
7.97,703.61,Individuals
7.89,354.25,Individuals
207.23,3055.11,Individuals
10.7,1041.33,Individuals
11.89,552372.11,Individuals
8.14,736.34,Individuals
13.75,403126.77,Individuals
3.22,754.96,Individuals
24.18,1204.35,Individuals
7.19,679.1,Individuals
2.99,13020.18,Individuals
200.75,7360.95,Individuals
11.43,547548.14,Individuals
55.5,13736.85,Individuals
152.09,2826.16,Individuals
10.4,72343.75,Individuals
109.43,3569.96,Individuals
7.83,8196.85,Individuals
3.98,210.84,Individuals
9.47,257.73,Individuals
103.43,8180.48,Individuals
117.16,3903.83,Individuals
8.79,639.94,Individuals
266.48,6861.7,Individuals
8.44,384.3,Individuals
4.17,731.04,Individuals
4.83,115.03,Individuals
12.28,97.93,Individuals
11.48,530.9,Individuals
4.23,613.95,Individuals
1.83,1007.2,Individuals
323.25,4766.89,Individuals
4.38,450.15,Individuals
7.98,227.58,Individuals
4.14,354.43,Individuals
8.69,497.59,Individuals
10,1084.59,Individuals
5.5,239.36,Individuals
682.44,8167.18,Individuals
3.99,2019.74,Individuals
9.56,126976.16,Individuals
13.09,30278.73,Individuals
4.81,418.63,Individuals
54.27,82221.26,Individuals
2.8,594.63,Individuals
6.75,293.07,Individuals
2.53,1252.46,Individuals
3.96,3048.14,Individuals
9.92,618.14,Individuals
2.1,1585.61,Individuals
520.28,7270.7,Individuals
107.7,3587.63,Individuals
7.05,103.04,Individuals
6.12,195.1,Individuals
4.39,595.93,Individuals
7.93,96.68,Individuals
6.26,242.71,Individuals
3.37,243.61,Individuals
7.68,4510.51,Individuals
10.9,102.23,Individuals
15.99,328.45,Individuals
8.87,3997.51,Individuals
449.77,4822.98,Individuals
7.67,6778.49,Individuals
97.66,1369.6,Individuals
2.32,191.15,Individuals
14.99,14742.55,Individuals
14.17,741.1,Individuals
652.87,7038.75,Individuals
4.7,14419.06,Individuals
8.95,896.57,Individuals
3.99,5478.93,Individuals
4.08,332.57,Individuals
7.76,4639.99,Individuals
4.18,549.85,Individuals
7.66,626.28,Individuals
23.3,1567.62,Individuals
4.81,1625.06,Individuals
4.3,263.33,Individuals
4.21,602.28,Individuals
10.41,487.06,Individuals
15.87,2772.93,Individuals
807.06,7649.74,Individuals
12.86,2489072.75,Individuals
4.11,208.14,Individuals
4.17,762.35,Individuals
702.1,8741.82,Individuals
15.75,503.21,Individuals
13.57,790.62,Individuals
22.02,615.94,Individuals
6.51,700.33,Individuals
5.76,972.7,Individuals
182.91,3663.78,Individuals
31.58,1698.39,Individuals
4.16,282.68,Individuals
10.41,503.59,Individuals
6.52,1151.8,Individuals
58.18,22247.13,Individuals
0.88,773.92,Individuals
19.52,96.39,Individuals
4.39,279.81,Individuals
14.11,180.16,Individuals
770.75,5533.41,Individuals
8.41,109.11,Individuals
40.54,1969.77,Individuals
2.62,864.24,Individuals
142.35,2864.77,Individuals
13.1,433.44,Individuals
8.03,4175.04,Individuals
276.58,2350.74,Individuals
18.26,108.54,Individuals
8.16,3777.58,Individuals
4.78,1755.37,Individuals
2.24,970.24,Individuals
9.49,576.48,Individuals
78.3,3010.86,Individuals
5.76,5716.73,Individuals
1.36,20267.2,Individuals
4.99,397.95,Individuals
5.33,1519.53,Individuals
5.29,3705.58,Individuals
4.61,295.86,Individuals
0.87,219929.86,Individuals
8.7,1709.58,Individuals
219.64,3795.37,Individuals
7.77,258.35,Individuals
8.48,670.47,Individuals
109.42,94.53,Individuals
21.1,87,Individuals
3.55,1977.95,Individuals
11.11,1059.66,Individuals
4.99,826.83,Individuals
474.34,5079.98,Individuals
4.28,885.56,Individuals
472.59,4727.02,Individuals
45.93,194306.84,Individuals
4.02,159.6,Individuals
14.8,882.62,Individuals
6.04,2322.83,Individuals
3.88,228.85,Individuals
6.85,757.43,Individuals
4.59,183.73,Individuals
54.56,1808.91,Individuals
5.46,723.58,Individuals
15.3,280.52,Individuals
8.56,308.2,Individuals
554.59,7301.13,Individuals
13.7,70356.46,Individuals
9.51,364.99,Individuals
8.94,286.57,Individuals
9.39,337.62,Individuals
7.55,970.01,Individuals
8.19,6260.27,Individuals
2.51,835.86,Individuals
14.02,993.84,Individuals
3.95,289.43,Individuals
484.62,9160.82,Individuals
3.13,279.48,Individuals
11.31,13156.83,Individuals
11.01,238696.98,Individuals
3.77,237.98,Individuals
489,6438.84,Individuals
3.06,190.05,Individuals
3.2,215.45,Individuals
21.66,88.98,Individuals
232.03,3135.68,Individuals
9.74,4794.02,Individuals
24.82,5389.89,Individuals
1.41,723.98,Individuals
10.85,27044.46,Individuals
16.89,88.15,Individuals
686.52,9201.65,Individuals
7.3,1501.42,Individuals
82.67,2739.11,Individuals
17.1,803.82,Individuals
21.86,90.23,Individuals
22.86,434.43,Individuals
26.18,198.05,Individuals
12.77,5035.77,Individuals
311.31,5457.47,Individuals
161.4,3313.12,Individuals
3.07,553.55,Individuals
16.28,17232.32,Individuals
24.17,111.97,Individuals
9.5,300.93,Individuals
11.77,6693.79,Individuals
125.44,3225.84,Individuals
6.26,352.91,Individuals
8.36,11242.7,Individuals
4.5,376.74,Individuals
2.75,598.06,Individuals
194.3,4660.78,Individuals
6.03,1332.18,Individuals
3.96,9584.75,Individuals
10.75,32688.21,Individuals
115,6548.44,Individuals
15.03,13160.8,Individuals
10.09,543.93,Individuals
3.53,221.31,Individuals
1229.11,9844.88,Individuals
140.42,3914.03,Individuals
609.41,9064.8,Individuals
1.9,228.7,Individuals
3.56,652.1,Individuals
4.6,2325.24,Individuals
5.58,163.62,Individuals
11.43,12263.62,Individuals
47.93,6630.8,Individuals
8.24,6561.87,Individuals
10.18,727.01,Individuals
10.24,8363.49,Individuals
148.05,2354.95,Individuals
0.85,673.08,Individuals
5.9,236.11,Individuals
6.21,1440.97,Individuals
7.2,405.54,Individuals
400.7,4991.03,Individuals
4.23,268.89,Individuals
96.88,1893.29,Individuals
2.96,216.72,Individuals
8.09,9383.19,Individuals
8.16,6781.87,Individuals
501.71,4850.07,Individuals
4.12,1304.09,Individuals
4.21,268.92,Individuals
4.17,277.19,Individuals
3.72,3213.72,Individuals
11.31,5393.22,Individuals
4.79,196.58,Individuals
728.84,9131.02,Individuals
5.32,406.52,Individuals
495.45,7996.78,Individuals
5.95,982.2,Individuals
9.34,10109.46,Individuals
4.03,456.42,Individuals
2.86,401.48,Individuals
113,6394.63,Individuals
4.02,366.58,Individuals
6.97,3377.8,Individuals
2.7,192.06,Individuals
7.2,280.27,Individuals
2.5,341.45,Individuals
47.48,2078.11,Individuals
12.86,757.36,Individuals
641.35,7443.02,Individuals
728.54,7614.26,Individuals
5.21,196.84,Individuals
4.84,1629.58,Individuals
10.65,70912.79,Individuals
2.02,1116.65,Individuals
23.03,86.5,Individuals
300.54,3977.05,Individuals
7.64,718.86,Individuals
213.64,4953.56,Individuals
7.27,1022.63,Individuals
7.43,104.36,Individuals
9.2,8826.87,Individuals
38.04,8495.02,Individuals
7.57,104.29,Individuals
5.48,320.65,Individuals
34.35,7517.99,Individuals
291.69,3635.18,Individuals
490.32,7059.13,Individuals
3.58,333.01,Individuals
9.17,243.24,Individuals
884.58,8157.72,Individuals
3.44,4017.64,Individuals
290.33,3574.88,Individuals
58.29,7587.47,Individuals
11.03,84823.56,Individuals
9.29,974.98,Individuals
13.78,1747.77,Individuals
4.46,289.72,Individuals
2.5,214.06,Individuals
571.67,4596.87,Individuals
10.05,12909.61,Individuals
18.14,837.31,Individuals
2.25,198.45,Individuals
5.61,215.46,Individuals
4.03,186.91,Individuals
62.58,4134.29,Individuals
6.64,165.75,Individuals
2.03,465.85,Individuals
43.16,1962.86,Individuals
14.29,6048.34,Individuals
5.34,495.75,Individuals
8.32,6638.23,Individuals
8.35,1068.16,Individuals
10.51,11758.81,Individuals
6.64,224.49,Individuals
9.68,1315.8,Individuals
8.45,326.05,Individuals
17910.37,134.95,Individuals
126.13,3050.46,Individuals
3.62,1454.35,Individuals
7.24,1279.22,Individuals
5.87,926.88,Individuals
4.74,15286.66,Individuals
4.34,277.94,Individuals
11.05,1228935.33,Individuals
211.21,139.18,Individuals
